1.110000000000000000e+04 3.062587799999999874e-02
1.110029999999999927e+04 3.275328200000000162e-02
1.110060000000000036e+04 3.519270800000000310e-02
1.110089999999999964e+04 3.856852699999999828e-02
1.110120000000000073e+04 3.788774500000000045e-02
1.110150000000000000e+04 4.032717000000000246e-02
1.110179999999999927e+04 4.463872099999999926e-02
1.110210000000000036e+04 4.739016699999999693e-02
1.110239999999999964e+04 4.967391300000000010e-02
1.110260000000000036e+04 5.301642100000000107e-02
1.110300000000000000e+04 5.580084700000000064e-02
1.110329999999999927e+04 5.870863500000000207e-02
1.110360000000000036e+04 6.364389600000000535e-02
1.110389999999999964e+04 6.545961100000000088e-02
1.110420000000000073e+04 7.398344099999999701e-02
1.110450000000000000e+04 7.564281500000000213e-02
1.110479999999999927e+04 8.432265499999999636e-02
1.110510000000000036e+04 8.863420599999999316e-02
1.110539999999999964e+04 1.026187300000000052e-01
1.110570000000000073e+04 1.119226100000000057e-01
1.110589999999999964e+04 1.157331500000000069e-01
1.110629999999999927e+04 1.306863900000000134e-01
1.110660000000000036e+04 1.477911199999999980e-01
1.110689999999999964e+04 1.606829100000000121e-01
1.110720000000000073e+04 1.796597699999999964e-01
1.110750000000000000e+04 1.995723500000000095e-01
1.110779999999999927e+04 2.243212599999999945e-01
1.110810000000000036e+04 2.501625800000000233e-01
1.110839999999999964e+04 2.872359800000000019e-01
1.110870000000000073e+04 3.204097799999999774e-01
1.110900000000000000e+04 3.646599899999999894e-01
1.110929999999999927e+04 4.218590600000000079e-01
1.110960000000000036e+04 4.740661199999999798e-01
1.110989999999999964e+04 5.407814899999999758e-01
1.111020000000000073e+04 6.084335899999999686e-01
1.111050000000000000e+04 6.974587799999999449e-01
1.111079999999999927e+04 7.855478999999999656e-01
1.111110000000000036e+04 8.781613299999999622e-01
1.111139999999999964e+04 9.781075700000000372e-01
1.111170000000000073e+04 1.116276000000000046e+00
1.111200000000000000e+04 1.227298699999999965e+00
1.111229999999999927e+04 1.345341799999999921e+00
1.111260000000000036e+04 1.454336300000000026e+00
